UserName,AccX,AccY,AccZ,Activity
Rikhil,-4.872000217,0.0,0.0,Sitting
Rikhil,0.0,-1.7100000380000002,-8.595000267,Sitting
Rikhil,-5.7930002210000024,0.0,-6.209000111,Sitting
Rikhil,0.0,-2.7430000310000002,0.0,Sitting
Rikhil,-7.1999998089999995,0.0,0.0,Sitting
Rikhil,0.0,-3.26699996,-6.203000069,Sitting
Rikhil,-7.5809998510000005,-2.6900000569999998,-7.852000237,Sitting
Rikhil,-6.622000217,-2.608999968,-7.897999763,Sitting
Rikhil,-6.375999928,0.158000007,-6.125,Sitting
Rikhil,-6.513999939,0.0,-5.846000195,Sitting
Rikhil,0.0,-0.814999998,0.0,Sitting
Rikhil,-7.15199995,-2.012000084,-7.223999977,Sitting
Rikhil,-7.047999859,-1.9270000459999999,-6.993000031,Sitting
Rikhil,-6.9800000189999984,0.0,0.0,Sitting
Rikhil,0.0,-2.5090000630000002,-6.443999767,Sitting
Rikhil,-7.087999821,0.0,0.0,Sitting
Rikhil,0.0,-2.16899991,-6.209000111,Sitting
Rikhil,-7.123000145,0.0,-6.184999942999999,Sitting
Rikhil,0.0,-1.7589999440000001,0.0,Sitting
Rikhil,-7.228000164,0.0,0.0,Sitting
Rikhil,0.0,-1.774999976,-6.342000007999999,Sitting
Rikhil,-7.334000111,0.0,0.0,Sitting
Rikhil,0.0,-2.019000053,-6.546999931,Sitting
Rikhil,-7.349999905,0.0,0.0,Sitting
Rikhil,0.0,-2.207000017,-6.308000087999999,Sitting
Rikhil,-7.377999783,-2.191999912,-6.232999802,Sitting
Rikhil,-7.527999877999999,0.0,0.0,Sitting
Rikhil,0.0,-2.11500001,-6.172999859,Sitting
Rikhil,-7.732999802,0.0,0.0,Sitting
Rikhil,0.0,-2.085000038,-6.125999928,Sitting
Rikhil,-7.769000052999999,0.0,0.0,Sitting
Rikhil,0.0,-2.160000086,-6.2379999160000015,Sitting
Rikhil,-7.651000023,0.0,0.0,Sitting
Rikhil,0.0,-2.052999973,-6.142000198,Sitting
Rikhil,-7.47300005,0.0,0.0,Sitting
Rikhil,0.0,-1.838000059,-6.27699995,Sitting
Rikhil,-7.318999767,0.0,0.0,Sitting
Rikhil,0.0,-1.7489999530000002,-6.159999847000001,Sitting
Rikhil,-7.297999859,0.0,0.0,Sitting
Rikhil,0.0,-1.751999974,-6.177000046,Sitting
Rikhil,-7.254000187000001,0.0,0.0,Sitting
Rikhil,0.0,-1.9129999880000002,-6.397999763,Sitting
Rikhil,-7.142000198,0.0,0.0,Sitting
Rikhil,0.0,-2.069000006,-6.385000229,Sitting
Rikhil,-7.073999882000001,-1.86500001,-6.309000015,Sitting
Rikhil,-7.234000206,-2.007999897,-6.315000057000001,Sitting
Rikhil,-7.627999783,-2.15199995,-6.302000046,Sitting
Rikhil,-7.434000015,-2.099999905,-6.022999763,Sitting
Rikhil,-7.077000141,-2.223999977,-6.515999794,Sitting
Rikhil,-7.032999992000001,0.0,-6.397999763,Sitting
Rikhil,0.0,-2.023999929,0.0,Sitting
Rikhil,-6.497000217,-1.988000035,-6.407000065,Sitting
Rikhil,-7.076000214,-1.9639999869999998,-6.403999805,Sitting
Rikhil,-7.163000107,-2.2709999080000003,-6.656000137,Sitting
Rikhil,-7.28000021,0.0,0.0,Sitting
Rikhil,0.0,-2.273999929,-6.727000237,Sitting
Rikhil,-7.454999924,-2.3959999080000003,-6.385000229,Sitting
Rikhil,-7.699999808999999,-2.423000097,-6.532999992000001,Sitting
Rikhil,-7.234000206,0.0,-6.600999832,Sitting
Rikhil,0.0,-2.595999956,0.0,Sitting
Rikhil,-7.21600008,-2.154000044,-6.278999805,Sitting
Rikhil,-7.315999985,-2.173000097,-7.040999889,Sitting
Rikhil,-7.122000217,0.0,-6.477000237,Sitting
Rikhil,0.0,-2.183000088,0.0,Sitting
Rikhil,-7.093999863,0.0,0.0,Sitting
Rikhil,0.0,-2.385999918,-6.4470000270000005,Sitting
Rikhil,-7.078000069,0.0,-6.334000111,Sitting
Rikhil,0.0,-2.073999882,0.0,Sitting
Rikhil,-6.8699998860000004,0.0,0.0,Sitting
Rikhil,0.0,-2.203999996,-6.743000031,Sitting
Rikhil,-6.960999966,0.0,0.0,Sitting
Rikhil,0.0,-2.1849999430000002,-6.620999812999999,Sitting
Rikhil,-6.590000152999999,0.0,0.0,Sitting
Rikhil,0.0,-1.90199995,-7.077000141,Sitting
Rikhil,-7.017000198,0.0,0.0,Sitting
Rikhil,0.0,-1.967000008,-6.535999775,Sitting
Rikhil,-6.822999954,0.0,0.0,Sitting
Rikhil,0.0,-2.062000036,-6.472000122000001,Sitting
Rikhil,-6.864999771,0.0,0.0,Sitting
Rikhil,0.0,-2.163000107,-6.579999924,Sitting
Rikhil,-7.269000052999999,-2.25,-6.68599987,Sitting
Rikhil,-7.0850000379999996,0.0,0.0,Sitting
Rikhil,0.0,-2.450000048,-6.662000179,Sitting
Rikhil,-6.971000195,0.0,0.0,Sitting
Rikhil,0.0,-2.451999903,-6.65199995,Sitting
Rikhil,-6.8949999810000016,-2.3789999490000002,-6.691999912000001,Sitting
Rikhil,-6.916999817000001,-2.339999914,-6.714000225,Sitting
Rikhil,-6.8309998510000005,-2.486999989,-6.728000164,Sitting
Rikhil,-6.999000072,0.0,0.0,Sitting
Rikhil,0.0,-2.545000076,-6.690999985,Sitting
Rikhil,-6.833000182999999,-2.630000114,-6.474999905,Sitting
Rikhil,-7.147999763,-2.58100009,-6.690000057000001,Sitting
Rikhil,-7.0430002210000024,0.0,0.0,Sitting
Rikhil,0.0,-2.539000034,-6.683000087999999,Sitting
Rikhil,-6.986999989,-2.434000015,-6.68900013,Sitting
Rikhil,-6.928999901,-2.427000046,-6.6690001489999995,Sitting
Rikhil,-6.852000237,-2.380000114,-6.701000214,Sitting
Rikhil,-6.787000179,-2.326999903,-6.745999812999999,Sitting
Rikhil,-6.7550001139999996,-2.3069999219999997,-6.796000004,Sitting
Rikhil,-6.736000061,-2.286000013,-6.837999821,Sitting
Rikhil,-6.710999966,-2.3069999219999997,-6.860000134,Sitting
Rikhil,-6.678999901,-2.364000082,-6.879000187000001,Sitting
Rikhil,-6.670000076,-2.417000055,-6.887000083999999,Sitting
Rikhil,-6.653999805,-2.476000071,-6.863999843999999,Sitting
Rikhil,-6.637000083999999,-2.526000023,-6.809000015,Sitting
Rikhil,-6.6300001139999996,-2.5650000569999998,-6.8949999810000016,Sitting
Rikhil,-6.702000141,-2.552999973,-6.828999996,Sitting
Rikhil,-6.725999832,-2.535000086,-6.861000061,Sitting
Rikhil,-6.756999969,0.0,0.0,Sitting
Rikhil,0.0,-2.536000013,-6.765999794,Sitting
Rikhil,-6.68599987,0.0,0.0,Sitting
Rikhil,0.0,-2.549999952,-6.867000103,Sitting
Rikhil,-6.714000225,-2.499000072,-6.837999821,Sitting
Rikhil,-6.756000042,0.0,0.0,Sitting
Rikhil,0.0,-2.505000114,-6.8949999810000016,Sitting
Rikhil,-6.703000069,0.0,0.0,Sitting
Rikhil,0.0,-2.493000031,-6.721000195,Sitting
Rikhil,-6.7930002210000024,0.0,-6.849999905,Sitting
Rikhil,0.0,-2.499000072,0.0,Sitting
Rikhil,-6.712999821,0.0,0.0,Sitting
Rikhil,0.0,-2.447999954,-6.860000134,Sitting
Rikhil,-6.659999847000001,0.0,0.0,Sitting
Rikhil,0.0,-2.4820001130000002,-6.721000195,Sitting
Rikhil,-6.660999775,0.0,0.0,Sitting
Rikhil,0.0,-2.460999966,-6.8550000189999984,Sitting
Rikhil,-6.590000152999999,0.0,0.0,Sitting
Rikhil,0.0,-2.361999989,-6.863999843999999,Sitting
Rikhil,-6.521999836,0.0,0.0,Sitting
Rikhil,0.0,-2.355000019,-6.910999775,Sitting
Rikhil,-6.471000195,0.0,0.0,Sitting
Rikhil,0.0,-2.3840000630000002,-6.9600000379999996,Sitting
Rikhil,-6.429999828,0.0,0.0,Sitting
Rikhil,0.0,-2.407000065,-7.006999969,Sitting
Rikhil,-6.397999763,-2.436000109,-7.071000099,Sitting
Rikhil,-6.367000103,0.0,0.0,Sitting
Rikhil,0.0,-2.48300004,-7.086999893,Sitting
Rikhil,-6.368999958,0.0,0.0,Sitting
Rikhil,0.0,-2.513000011,-7.0850000379999996,Sitting
Rikhil,-6.43599987,0.0,0.0,Sitting
Rikhil,0.0,-2.571000099,-7.034999847000001,Sitting
Rikhil,-6.4819998739999996,0.0,0.0,Sitting
Rikhil,0.0,-2.6289999490000002,-7.013000011,Sitting
Rikhil,-6.527999877999999,-2.677000046,-6.989999771,Sitting
Rikhil,-6.735000134,0.0,-6.897999763,Sitting
Rikhil,-6.637000083999999,-2.617000103,-6.906000137,Sitting
Rikhil,-6.645999907999999,-2.569000006,-6.888999939,Sitting
Rikhil,-6.660999775,0.0,0.0,Sitting
Rikhil,0.0,-2.51699996,-6.874000072,Sitting
Rikhil,-6.664000034,0.0,0.0,Sitting
Rikhil,0.0,-2.464999914,-6.864999771,Sitting
Rikhil,-6.660999775,0.0,0.0,Sitting
Rikhil,0.0,-2.450000048,-6.864999771,Sitting
Rikhil,-6.657000065,0.0,0.0,Sitting
Rikhil,0.0,-2.4400000569999998,-6.864999771,Sitting
Rikhil,-6.664000034,0.0,-6.872000217,Sitting
Rikhil,0.0,-2.467999935,0.0,Sitting
Rikhil,-6.659999847000001,0.0,0.0,Sitting
Rikhil,0.0,-2.4909999369999998,-6.864999771,Sitting
Rikhil,-6.6680002210000024,0.0,0.0,Sitting
Rikhil,0.0,-2.519999981,-6.883999825,Sitting
Rikhil,-6.671000004,0.0,0.0,Sitting
Rikhil,0.0,-2.563999891,-6.913000107,Sitting
Rikhil,-6.6430001260000004,-2.598999977,-6.9149999620000004,Sitting
Rikhil,-6.616000175,-2.61500001,-6.934000015,Sitting
Rikhil,-6.592000007999999,0.0,0.0,Sitting
Rikhil,0.0,-2.622999907,-6.9559998510000005,Sitting
Rikhil,-6.558000087999999,0.0,0.0,Sitting
Rikhil,0.0,-2.631999969,-6.9800000189999984,Sitting
Rikhil,-6.565999985,0.0,0.0,Sitting
Rikhil,0.0,-2.625999928,-6.972000122000001,Sitting
Rikhil,-6.583000182999999,-2.605999947,-6.958000182999999,Sitting
Rikhil,-6.592999935,0.0,0.0,Sitting
Rikhil,0.0,-2.575000048,-6.940999985,Sitting
Rikhil,-6.5809998510000005,0.0,0.0,Sitting
Rikhil,0.0,-2.539000034,-6.9180002210000024,Sitting
Rikhil,-6.598999977,0.0,0.0,Sitting
Rikhil,0.0,-2.519999981,-6.901000023,Sitting
Rikhil,-6.631999969,0.0,0.0,Sitting
Rikhil,0.0,-2.5039999490000002,-6.8949999810000016,Sitting
Rikhil,-6.6360001560000015,0.0,0.0,Sitting
Rikhil,0.0,-2.446000099,-6.897999763,Sitting
Rikhil,-6.631000042,-2.417000055,-6.883999825,Sitting
Rikhil,-6.6430001260000004,0.0,-6.882999897,Sitting
Rikhil,0.0,-2.414000034,0.0,Sitting
Rikhil,-6.653999805,0.0,0.0,Sitting
Rikhil,0.0,-2.410000086,-6.883999825,Sitting
Rikhil,-6.666999817000001,0.0,0.0,Sitting
Rikhil,0.0,-2.397000074,-6.879000187000001,Sitting
Rikhil,-6.653999805,0.0,0.0,Sitting
Rikhil,0.0,-2.381999969,-6.873000145,Sitting
Rikhil,-6.646999836,-2.4079999919999997,-6.874000072,Sitting
Rikhil,-6.633999825,-2.446000099,-6.8930001260000004,Sitting
Rikhil,-6.631999969,-2.484999895,-6.909999847000001,Sitting
Rikhil,-6.632999897,0.0,0.0,Sitting
Rikhil,0.0,-2.5090000630000002,-6.922999859,Sitting
Rikhil,-6.627999783,-2.532000065,-6.9250001910000005,Sitting
Rikhil,-6.618999958,0.0,0.0,Sitting
Rikhil,0.0,-2.558000088,-6.928999901,Sitting
Rikhil,-6.576000214,0.0,0.0,Sitting
Rikhil,0.0,-2.5680000780000003,-6.910999775,Sitting
Rikhil,-6.585999966,-2.542999983,-6.958000182999999,Sitting
Rikhil,-6.576000214,0.0,0.0,Sitting
Rikhil,0.0,-2.565999985,-6.9470000270000005,Sitting
Rikhil,-6.5720000270000005,0.0,0.0,Sitting
Rikhil,0.0,-2.552999973,-6.946000099,Sitting
Rikhil,-6.566999912000001,-2.5469999309999998,-6.940999985,Sitting
Rikhil,-6.5850000379999996,0.0,0.0,Sitting
Rikhil,0.0,-2.522000074,-6.94299984,Sitting
Rikhil,-6.605999947000001,-2.532000065,-6.934000015,Sitting
Rikhil,-6.632999897,0.0,0.0,Sitting
Rikhil,0.0,-2.540999889,-6.9190001489999995,Sitting
Rikhil,-6.656000137,0.0,0.0,Sitting
Rikhil,0.0,-2.53399992,-6.892000198,Sitting
Rikhil,-6.660999775,0.0,0.0,Sitting
Rikhil,0.0,-2.535000086,-6.889999866,Sitting
Rikhil,-6.657999992000001,0.0,0.0,Sitting
Rikhil,0.0,-2.523000002,-6.881999969,Sitting
Rikhil,-6.645999907999999,0.0,0.0,Sitting
Rikhil,0.0,-2.506999969,-6.887000083999999,Sitting
Rikhil,-6.6300001139999996,0.0,0.0,Sitting
Rikhil,0.0,-2.507999897,-6.903999805,Sitting
Rikhil,-6.616000175,0.0,0.0,Sitting
Rikhil,0.0,-2.507999897,-6.934000015,Sitting
Rikhil,-6.604000092000001,0.0,0.0,Sitting
Rikhil,0.0,-2.516000032,-6.934999942999999,Sitting
Rikhil,-6.586999893,0.0,0.0,Sitting
Rikhil,0.0,-2.505000114,-6.951000214,Sitting
Rikhil,-6.585999966,0.0,0.0,Sitting
Rikhil,0.0,-2.50999999,-6.943999767,Sitting
Rikhil,-6.565999985,0.0,0.0,Sitting
Rikhil,0.0,-2.525000095,-6.954999924,Sitting
Rikhil,-6.578999996,0.0,0.0,Sitting
Rikhil,0.0,-2.512000084,-6.951000214,Sitting
Rikhil,-6.589000225,-2.5209999080000003,-6.9369997979999996,Sitting
Rikhil,-6.586999893,0.0,0.0,Sitting
Rikhil,0.0,-2.523000002,-6.934000015,Sitting
Rikhil,-6.598999977,0.0,0.0,Sitting
Rikhil,0.0,-2.5179998869999998,-6.934000015,Sitting
Rikhil,-6.605999947000001,0.0,-6.9190001489999995,Sitting
Rikhil,0.0,-2.5090000630000002,0.0,Sitting
Rikhil,-6.631999969,0.0,-6.9149999620000004,Sitting
Rikhil,0.0,-2.532000065,0.0,Sitting
Rikhil,-6.627999783,0.0,0.0,Sitting
Rikhil,0.0,-2.532000065,-6.907999992000001,Sitting
Rikhil,-6.614999771,0.0,0.0,Sitting
Rikhil,0.0,-2.53399992,-6.921999931,Sitting
Rikhil,-6.616000175,0.0,0.0,Sitting
Rikhil,0.0,-2.519000053,-6.9149999620000004,Sitting
Rikhil,-6.616000175,-2.5179998869999998,-6.922999859,Sitting
Rikhil,-6.611999989,0.0,0.0,Sitting
Rikhil,0.0,-2.519000053,-6.914000034,Sitting
Rikhil,-6.590000152999999,0.0,0.0,Sitting
Rikhil,0.0,-2.4960000509999998,-6.9250001910000005,Sitting
Rikhil,-6.587999821,0.0,0.0,Sitting
Rikhil,0.0,-2.502000093,-6.934999942999999,Sitting
Rikhil,-6.604000092000001,0.0,0.0,Sitting
Rikhil,0.0,-2.502000093,-6.934999942999999,Sitting
Rikhil,-6.611999989,-2.494999886,-6.927000046,Sitting
Rikhil,-6.611999989,-2.494999886,-6.927000046,Sitting
Rikhil,-6.618999958,-2.506999969,-6.914000034,Sitting
Rikhil,-6.629000187000001,-2.512000084,-6.914000034,Sitting
Rikhil,-6.6300001139999996,-2.507999897,-6.915999889,Sitting
Rikhil,-6.6360001560000015,-2.522000074,-6.915999889,Sitting
Rikhil,-6.6360001560000015,0.0,0.0,Sitting
Rikhil,0.0,-2.51699996,-6.913000107,Sitting
Rikhil,-6.631999969,-2.50999999,-6.910999775,Sitting
Rikhil,-6.624000072,-2.523000002,-6.922999859,Sitting
Rikhil,-6.614999771,-2.51699996,-6.922999859,Sitting
Rikhil,-6.589000225,-2.52699995,-6.913000107,Sitting
Rikhil,-6.598999977,0.0,0.0,Sitting
Rikhil,0.0,-2.51699996,-6.931000233,Sitting
Rikhil,-6.583000182999999,-2.510999918,-6.927000046,Sitting
Rikhil,-6.592999935,-2.502000093,-6.912000179,Sitting
Rikhil,-6.568999767,-2.506999969,-6.907999992000001,Sitting
Rikhil,-6.553999901,-2.519000053,-6.934999942999999,Sitting
Rikhil,-6.5819997789999976,-2.512000084,-6.953000069,Sitting
Rikhil,-6.590000152999999,0.0,-6.9569997789999976,Sitting
Rikhil,0.0,-2.480999947,0.0,Sitting
Rikhil,-6.605999947000001,0.0,0.0,Sitting
Rikhil,0.0,-2.463999987,-6.9569997789999976,Sitting
Rikhil,-6.650000095,0.0,0.0,Sitting
Rikhil,0.0,-2.460999966,-6.90899992,Sitting
Rikhil,-6.69299984,0.0,-6.897999763,Sitting
Rikhil,0.0,-2.499000072,0.0,Sitting
Rikhil,-6.690999985,0.0,0.0,Sitting
Rikhil,0.0,-2.562999964,-6.8350000379999996,Sitting
Rikhil,-6.68200016,-2.601000071,-6.834000111,Sitting
Rikhil,-6.718999863,0.0,-6.8800001139999996,Sitting
Rikhil,0.0,-2.64199996,0.0,Sitting
Rikhil,-6.6449999810000016,0.0,0.0,Sitting
Rikhil,0.0,-2.680999994,-6.8350000379999996,Sitting
Rikhil,-6.734000206,0.0,-6.857999802,Sitting
Rikhil,0.0,-2.651000023,0.0,Sitting
Rikhil,-6.743999958,-2.582999945,-6.864999771,Sitting
Rikhil,-6.71600008,0.0,0.0,Sitting
Rikhil,0.0,-2.573999882,-6.901000023,Sitting
Rikhil,-6.815999985,-2.566999912,-6.870999812999999,Sitting
Rikhil,-6.672999859,-2.513000011,-6.876999855,Sitting
Rikhil,-6.90500021,-2.47300005,-6.806000233,Sitting
Rikhil,-6.861999989,-2.54399991,-6.787000179,Sitting
Rikhil,-6.732999802,-2.549000025,-6.808000087999999,Sitting
Rikhil,-6.6779999729999995,-2.536000013,-6.870999812999999,Sitting
Rikhil,-6.618000031,0.0,-6.870999812999999,Sitting
Rikhil,0.0,-2.513000011,0.0,Sitting
Rikhil,-6.565999985,0.0,-6.913000107,Sitting
Rikhil,0.0,-2.4960000509999998,0.0,Sitting
Rikhil,-6.526000023,0.0,-6.899000168,Sitting
Rikhil,0.0,-2.463999987,0.0,Sitting
Rikhil,-6.521999836,-2.441999912,-7.001999855,Sitting
Rikhil,-6.546999931,-2.413000107,-6.9279999729999995,Sitting
Rikhil,-6.666999817000001,-2.473999977,-6.860000134,Sitting
Rikhil,-6.806000233,-2.500999928,-6.81799984,Sitting
Rikhil,-6.751999855,-2.470999956,-6.8029999729999995,Sitting
Rikhil,-6.749000072,-2.450999975,-6.861000061,Sitting
Rikhil,-6.717000007999999,-2.450000048,-6.861999989,Sitting
Rikhil,-6.6069998739999996,-2.522000074,-6.953999996,Sitting
Rikhil,-6.502999783,0.0,0.0,Sitting
Rikhil,0.0,-2.540999889,-7.012000083999999,Sitting
Rikhil,-6.3860001560000015,-2.5329999919999997,-7.024000168,Sitting
Rikhil,-6.420000076,-2.476000071,-7.065999985,Sitting
Rikhil,-6.548999786,-2.569999933,-6.978000164,Sitting
Rikhil,-6.617000103,-2.661000013,-6.93599987,Sitting
Rikhil,-6.649000168,0.0,0.0,Sitting
Rikhil,0.0,-2.635999918,-6.940000057000001,Sitting
Rikhil,-6.59100008,0.0,0.0,Sitting
Rikhil,0.0,-2.53399992,-6.9559998510000005,Sitting
Rikhil,-6.538000107,-2.505000114,-6.96600008,Sitting
Rikhil,-6.578999996,-2.5680000780000003,-6.977000237,Sitting
Rikhil,-6.603000164,-2.539000034,-6.9569997789999976,Sitting
Rikhil,-6.558000087999999,0.0,0.0,Sitting
Rikhil,0.0,-2.548000097,-6.961999893,Sitting
Rikhil,-6.539000034,0.0,0.0,Sitting
Rikhil,0.0,-2.54399991,-6.96999979,Sitting
Rikhil,-6.566999912000001,0.0,0.0,Sitting
Rikhil,0.0,-2.499000072,-6.951000214,Sitting
Rikhil,-6.605999947000001,0.0,0.0,Sitting
Rikhil,0.0,-2.565999985,-6.9470000270000005,Sitting
Rikhil,-6.598999977,-2.562000036,-6.959000111,Sitting
Rikhil,-6.541999817000001,0.0,0.0,Sitting
Rikhil,0.0,-2.5469999309999998,-7.0050001139999996,Sitting
Rikhil,-6.545000076,0.0,0.0,Sitting
Rikhil,0.0,-2.5209999080000003,-6.988999843999999,Sitting
Rikhil,-6.600999832,0.0,0.0,Sitting
Rikhil,0.0,-2.507999897,-6.9499998089999995,Sitting
Rikhil,-6.6430001260000004,-2.535000086,-6.953000069,Sitting
Rikhil,-6.6360001560000015,-2.526000023,-6.9559998510000005,Sitting
Rikhil,-6.626999855,0.0,0.0,Sitting
Rikhil,0.0,-2.506999969,-6.9380002020000004,Sitting
Rikhil,-6.59100008,0.0,0.0,Sitting
Rikhil,0.0,-2.555000067,-6.9499998089999995,Sitting
Rikhil,-6.4879999160000015,-2.506999969,-7.008999825,Sitting
Rikhil,-6.540999889,0.0,0.0,Sitting
Rikhil,0.0,-2.470999956,-6.960999966,Sitting
Rikhil,-6.6199998860000004,-2.4939999580000003,-6.953000069,Sitting
Rikhil,-6.691999912000001,0.0,0.0,Sitting
Rikhil,0.0,-2.664000034,-6.962999821,Sitting
Rikhil,-6.715000152999999,-2.595000029,-6.94299984,Sitting
Rikhil,-6.663000107,-2.58100009,-6.889999866,Sitting
Rikhil,-6.502999783,0.0,0.0,Sitting
Rikhil,0.0,-2.3959999080000003,-7.013000011,Sitting
Rikhil,-6.4559998510000005,-2.502000093,-7.02699995,Sitting
Rikhil,-6.52699995,0.0,0.0,Sitting
Rikhil,0.0,-2.573999882,-7.024000168,Sitting
Rikhil,-6.517000198,-2.546000004,-7.010000229,Sitting
Rikhil,-6.578999996,-2.4939999580000003,-6.986000061,Sitting
