UserName,AccX,AccY,AccZ,Activity
Rikhil,0.537,0.861000001,9.920999527000001,Walking
Rikhil,0.600000024,0.917999983,9.748999596,Walking
Rikhil,0.331,0.81400001,9.777999878,Walking
Rikhil,0.338,0.6940000059999999,9.805999756,Walking
Rikhil,0.4029999970000001,0.508000016,9.859000206000001,Walking
Rikhil,0.455000013,0.549000025,10.1079998,Walking
Rikhil,0.35600000600000004,1.013000011,9.925999641,Walking
Rikhil,0.625999987,0.952000022,9.359999657000001,Walking
Rikhil,0.425000012,0.987999976,9.333000183,Walking
Rikhil,0.3709999920000001,0.8830000159999999,9.748999596,Walking
Rikhil,0.09000000400000001,0.832000017,10.21899986,Walking
Rikhil,0.326000005,0.79400003,10.21800041,Walking
Rikhil,0.195999995,0.8629999759999999,10.05700016,Walking
Rikhil,0.3810000120000001,0.910000026,9.909000397,Walking
Rikhil,0.0,1.021000028,0.0,Walking
Rikhil,0.335000008,0.0,9.789999962000001,Walking
Rikhil,0.215000004,1.02699995,10.07499981,Walking
Rikhil,0.375,0.903999984,10.06599998,Walking
Rikhil,0.300000012,0.973999977,9.769000053,Walking
Rikhil,0.232999995,1.047999978,9.881999968999999,Walking
Rikhil,0.0,1.087000012,0.0,Walking
Rikhil,0.238000005,0.0,9.751000404,Walking
Rikhil,0.254000008,1.139999986,9.588000297999999,Walking
Rikhil,0.0,1.031999946,0.0,Walking
Rikhil,0.272000015,0.0,9.762999535,Walking
Rikhil,0.287999988,0.981999993,10.12699986,Walking
Rikhil,0.082999997,0.93900001,10.48900032,Walking
Rikhil,-0.025,0.931999981,10.48499966,Walking
Rikhil,0.094999999,0.949999988,10.06000042,Walking
Rikhil,0.0,1.184999943,0.0,Walking
Rikhil,0.123999998,0.0,9.725000381000001,Walking
Rikhil,0.082000002,1.218999982,9.354000092,Walking
Rikhil,0.028999999,1.322000027,9.284000397,Walking
Rikhil,0.129999995,1.35800004,9.588000297999999,Walking
Rikhil,0.082999997,1.296000004,9.982000351,Walking
Rikhil,0.068000004,1.264999986,9.878000259,Walking
Rikhil,0.180000007,1.292999983,9.647999763,Walking
Rikhil,0.0,1.309000015,0.0,Walking
Rikhil,0.208000004,0.0,9.612000465,Walking
Rikhil,0.048,1.212000012,10.08100033,Walking
Rikhil,0.112999998,1.152999997,10.75500011,Walking
Rikhil,-0.134000003,1.143000007,10.87800026,Walking
Rikhil,-0.546000004,1.64199996,9.956000328,Walking
Rikhil,-0.203999996,1.916000009,8.840000153,Walking
Rikhil,0.231999993,1.881999969,8.697999954,Walking
Rikhil,0.052999999000000006,2.023000002,8.87100029,Walking
Rikhil,-0.245000005,2.039999962,8.979000092,Walking
Rikhil,0.0,2.571000099,0.0,Walking
Rikhil,-0.648999989,0.0,8.015000342999999,Walking
Rikhil,-0.254999995,2.448999882,7.428999901,Walking
Rikhil,-0.029999999,2.114000082,8.423000336,Walking
Rikhil,0.0,1.769000053,0.0,Walking
Rikhil,-0.564999998,0.0,9.604999542,Walking
Rikhil,-0.938000023,1.728000045,10.03999996,Walking
Rikhil,-1.125,2.025000095,10.45899963,Walking
Rikhil,-1.225000024,2.164000034,9.694000244,Walking
Rikhil,0.0,1.881999969,0.0,Walking
Rikhil,-0.579999983,0.0,9.078000069,Walking
Rikhil,-0.153999999,1.753000021,8.859999657000001,Walking
Rikhil,-0.588999987,2.007999897,8.503000259,Walking
Rikhil,-0.8080000279999999,2.289000034,8.494000435,Walking
Rikhil,-0.638000011,1.207000017,10.22099972,Walking
Rikhil,-0.8009999990000001,1.335000038,10.125,Walking
Rikhil,-0.610000014,1.258000016,9.505000114,Walking
Rikhil,-0.6800000070000001,1.351999998,9.338999747999999,Walking
Rikhil,-0.569000006,0.874000013,10.16300011,Walking
Rikhil,-0.057,0.296000004,10.52799988,Walking
Rikhil,0.140000001,0.374000013,10.10099983,Walking
Rikhil,-0.066,0.7480000259999999,10.25599957,Walking
Rikhil,-0.245000005,0.902999997,10.30000019,Walking
Rikhil,-0.127000004,1.087000012,9.875,Walking
Rikhil,-0.028000001,1.116999984,9.392999649,Walking
Rikhil,-0.14300000699999998,1.14199996,9.333999634,Walking
Rikhil,-0.148000002,1.146000028,9.911999702000001,Walking
Rikhil,0.0,0.99000001,9.581999779,Walking
Rikhil,-0.044,0.0,0.0,Walking
Rikhil,-0.296000004,0.878000021,9.55700016,Walking
Rikhil,-0.579999983,0.828999996,9.809000015,Walking
Rikhil,-0.7480000259999999,0.8949999809999999,9.668999672,Walking
Rikhil,0.0,0.063000001,0.0,Walking
Rikhil,-0.442000002,0.0,10.95600033,Walking
Rikhil,-0.316000015,-0.412,11.19499969,Walking
Rikhil,0.0,-0.717000008,11.19699955,Walking
Rikhil,-0.442999989,0.0,0.0,Walking
Rikhil,-0.002,-0.637000024,11.40299988,Walking
Rikhil,0.201000005,-0.611999989,11.37100029,Walking
Rikhil,0.066,-0.17299999300000002,10.86999989,Walking
Rikhil,0.217999995,0.135000005,10.25899982,Walking
Rikhil,0.234999999,0.256999999,10.02999973,Walking
Rikhil,0.275999993,0.456,9.883999825,Walking
Rikhil,0.26699999,0.495000005,9.703000069,Walking
Rikhil,0.197999999,0.7160000209999999,9.369000435,Walking
Rikhil,-0.023,0.879999995,9.402000427,Walking
Rikhil,-0.216999993,0.967000008,9.684000015,Walking
Rikhil,0.0,0.4350000020000001,10.00399971,Walking
Rikhil,-0.197999999,0.0,0.0,Walking
Rikhil,0.404000014,0.208000004,10.1619997,Walking
Rikhil,-0.25,0.5669999720000001,9.713999747999999,Walking
Rikhil,0.0,1.264000058,0.0,Walking
Rikhil,-0.842000008,0.0,9.465999603,Walking
Rikhil,0.057999998,0.375,9.892000198,Walking
Rikhil,0.0,0.282999992,0.0,Walking
Rikhil,0.126000002,0.0,10.0710001,Walking
Rikhil,-0.203999996,0.670000017,9.633000374,Walking
Rikhil,-0.6930000190000001,1.014000058,9.260000229,Walking
Rikhil,-0.996999979,0.824999988,9.296999931,Walking
Rikhil,-0.583999991,0.381999999,10.06200027,Walking
Rikhil,-0.393999994,0.379999995,9.767000198,Walking
Rikhil,-1.22300005,0.967000008,8.81400013,Walking
Rikhil,-1.89199996,1.508999944,7.813000202,Walking
Rikhil,-2.226999998,1.552000046,7.853000164,Walking
Rikhil,0.0,0.874000013,0.0,Walking
Rikhil,-1.934000015,0.0,8.842000008,Walking
Rikhil,-1.565999985,0.4350000020000001,8.883999825,Walking
Rikhil,-1.330000043,0.575999975,8.536999702000001,Walking
Rikhil,0.0,1.154000044,0.0,Walking
Rikhil,-1.340999961,0.0,8.253000259,Walking
Rikhil,-1.807000041,1.481999993,7.452000141,Walking
Rikhil,-2.484999895,0.8679999709999999,6.778999805,Walking
Rikhil,-2.7090001110000004,-1.034000039,11.55099964,Walking
Rikhil,-3.707000017,-2.632999897,14.46000004,Walking
Rikhil,0.0,-2.792000055,0.0,Walking
Rikhil,0.0,-1.758000016,9.598999977,Walking
Rikhil,-2.424999952,0.0,0.0,Walking
Rikhil,-2.0,-2.355000019,8.694000244,Walking
Rikhil,0.0,-3.846999884,8.656000137000001,Walking
Rikhil,-2.701999903,0.0,0.0,Walking
Rikhil,-3.237999916,-0.976000011,6.1129999160000015,Walking
Rikhil,-3.914000034,-1.024999976,9.192000389,Walking
Rikhil,-4.18900013,-1.22300005,5.25,Walking
Rikhil,-5.044000149,-0.8510000109999999,9.548000336,Walking
Rikhil,-5.571000099,-2.98300004,11.90799999,Walking
Rikhil,0.0,-1.222000003,10.20499992,Walking
Rikhil,-4.677999973,0.0,0.0,Walking
Rikhil,-2.200000048,-0.280000001,8.498000145,Walking
Rikhil,0.0,0.115999997,5.765999794,Walking
Rikhil,-2.394000053,0.0,0.0,Walking
Rikhil,-2.947000027,0.238000005,6.242000103,Walking
Rikhil,-2.286000013,0.34799999,8.109999657000001,Walking
Rikhil,-1.7510000469999998,0.179000005,9.203000069,Walking
Rikhil,-1.77699995,-0.083999999,9.574999809,Walking
Rikhil,-1.682000041,-0.239999995,9.765999793999999,Walking
Rikhil,-1.638000011,-0.307000011,9.963999747999999,Walking
Rikhil,-1.758999944,-0.377999991,9.680000305,Walking
Rikhil,-1.735999942,-0.453999996,9.538999557,Walking
Rikhil,0.0,-0.349999994,9.409000397,Walking
Rikhil,-1.493000031,0.0,0.0,Walking
Rikhil,-1.468000054,-0.207000002,9.154999733,Walking
Rikhil,-1.299000025,-0.08500000099999999,8.951999664,Walking
Rikhil,-1.3470000030000002,0.013,8.640000342999999,Walking
Rikhil,-1.241000056,0.017999999,8.588000297999999,Walking
Rikhil,-0.930000007,-0.008,8.616000175,Walking
Rikhil,-0.702000022,-0.097999997,8.723999977,Walking
Rikhil,-0.77700001,-0.210999995,8.680999756,Walking
Rikhil,-0.7630000109999999,-0.244000003,8.692000389,Walking
Rikhil,-0.7559999820000001,-0.223000005,8.847000122,Walking
Rikhil,-0.79400003,-0.26300001100000003,9.234999657000001,Walking
Rikhil,0.0,-0.264999986,9.852000237,Walking
Rikhil,-0.603999972,0.0,0.0,Walking
Rikhil,-0.395000011,-0.270999998,10.19999981,Walking
Rikhil,-0.351999998,-0.377999991,10.27099991,Walking
Rikhil,-0.460000008,-0.414999992,10.03800011,Walking
Rikhil,-0.481999993,-0.388000011,9.730999947,Walking
Rikhil,-0.648999989,-0.331999987,9.515000342999999,Walking
Rikhil,-0.828000009,-0.13099999699999998,9.652000427,Walking
Rikhil,-0.8820000290000001,0.057999998,9.847000122,Walking
Rikhil,-0.879000008,0.048999999,9.842000008,Walking
Rikhil,-0.948000014,-0.59799999,10.22299957,Walking
Rikhil,-0.8169999720000001,-1.159000039,10.65200043,Walking
Rikhil,-0.47299999,0.011,11.02099991,Walking
Rikhil,-0.426999986,-0.015,11.40999985,Walking
Rikhil,-0.7080000040000001,-0.100000001,11.63399982,Walking
Rikhil,-0.6800000070000001,-0.057,11.62699986,Walking
Rikhil,-0.58099997,-0.006999999999999999,11.13700008,Walking
Rikhil,-0.314999998,-0.112000003,10.56700039,Walking
Rikhil,-0.09000000400000001,-0.101000004,10.06099987,Walking
Rikhil,-0.057999998,0.029999999,9.869999886,Walking
Rikhil,-0.025,0.14599999800000002,9.892000198,Walking
Rikhil,0.123000003,0.368000001,9.81400013,Walking
Rikhil,0.045000002,0.644999981,9.645000458,Walking
Rikhil,0.025,0.779999971,9.720999718,Walking
Rikhil,0.071000002,0.7379999759999999,9.965000153,Walking
Rikhil,-0.008,0.514999986,10.37300014,Walking
Rikhil,0.162,0.134000003,10.88000011,Walking
Rikhil,0.25900000300000003,-0.115000002,11.25399971,Walking
Rikhil,0.238999993,-0.150999993,11.52499962,Walking
Rikhil,0.342000008,-0.057999998,11.19999981,Walking
Rikhil,0.061000001,-0.025,10.47299957,Walking
Rikhil,0.075999998,0.078000002,10.40699959,Walking
Rikhil,-0.035,0.233999997,10.33899975,Walking
Rikhil,-0.213,0.463999987,9.998999596,Walking
Rikhil,-0.430999994,0.6110000010000001,9.642999649,Walking
Rikhil,0.0,0.603999972,0.0,Walking
Rikhil,-0.414999992,0.0,9.44699955,Walking
Rikhil,-0.282000005,0.5059999820000001,9.588000297999999,Walking
Rikhil,0.101999998,0.449000001,9.81099987,Walking
Rikhil,0.195999995,0.230000004,9.56499958,Walking
Rikhil,0.518000007,0.308999985,9.892000198,Walking
Rikhil,0.52700001,0.089000002,10.19499969,Walking
Rikhil,0.0,0.244000003,0.0,Walking
Rikhil,0.592000008,0.0,9.973999977,Walking
Rikhil,0.0,0.451999992,9.574999809,Walking
Rikhil,0.620999992,0.0,0.0,Walking
Rikhil,0.28499999600000003,0.559000015,9.154999733,Walking
Rikhil,0.0,0.8069999809999999,8.93599987,Walking
Rikhil,0.101000004,0.0,0.0,Walking
Rikhil,-0.052000001,0.911000013,8.786999702000001,Walking
Rikhil,-0.056000002,0.917999983,8.803999901000001,Walking
Rikhil,0.207000002,0.871999979,8.93500042,Walking
Rikhil,0.0,0.8809999820000001,0.0,Walking
Rikhil,0.233999997,0.0,8.975000381000001,Walking
Rikhil,0.287999988,0.943000019,9.079000472999999,Walking
Rikhil,0.300000012,1.008000016,9.208999634,Walking
Rikhil,0.0,0.994000018,9.333999634,Walking
Rikhil,0.294,0.0,0.0,Walking
Rikhil,0.245000005,0.987999976,9.460000037999999,Walking
Rikhil,0.229000002,1.047000051,9.553999901000001,Walking
Rikhil,0.152999997,1.148000002,9.555999756,Walking
Rikhil,0.086999997,1.228000045,9.501000404,Walking
Rikhil,0.044,1.254999995,9.454000472999999,Walking
Rikhil,0.029999999,1.251000047,9.368000031000001,Walking
Rikhil,0.048999999,1.258999944,9.282999992,Walking
Rikhil,0.098999999,1.258999944,9.244000435,Walking
Rikhil,0.147,1.268000007,9.253000259,Walking
Rikhil,0.165000007,1.292000055,9.381999968999999,Walking
Rikhil,0.081,1.287999988,9.68500042,Walking
Rikhil,-0.063000001,1.345999956,9.94299984,Walking
Rikhil,-0.104999997,1.407999992,10.04300022,Walking
Rikhil,-0.054000001,1.4329999690000002,9.961999893,Walking
Rikhil,-0.005,1.398000002,9.836000443,Walking
Rikhil,0.0,1.370000005,0.0,Walking
Rikhil,0.015,0.0,9.697999954,Walking
Rikhil,0.128000006,1.3450000290000002,9.638999939,Walking
Rikhil,0.152999997,1.320000052,9.640999793999999,Walking
Rikhil,0.089000002,1.324000001,9.637999535,Walking
Rikhil,0.046999998,1.401000023,9.67800045,Walking
Rikhil,-0.041000001,1.4349999430000002,9.777000427,Walking
Rikhil,0.0,1.322999954,0.0,Walking
Rikhil,0.201000005,0.0,10.01599979,Walking
Rikhil,0.201000005,1.322999954,10.01599979,Walking
Rikhil,0.213,1.297999978,10.23799992,Walking
Rikhil,0.101000004,1.315999985,10.20600033,Walking
Rikhil,0.018999999,1.2799999709999998,10.09899998,Walking
Rikhil,-0.006,1.264999986,9.982999802,Walking
Rikhil,0.0,1.348999977,9.831999779,Walking
Rikhil,0.079999998,0.0,0.0,Walking
Rikhil,0.059,1.501999974,9.694000244,Walking
Rikhil,0.078000002,1.480999947,9.576999664,Walking
Rikhil,0.0,1.458999991,0.0,Walking
Rikhil,0.150000006,0.0,9.663000107,Walking
Rikhil,0.116999999,1.383999944,9.779000282,Walking
Rikhil,0.0,1.307000041,0.0,Walking
Rikhil,0.044,0.0,9.878000259,Walking
Rikhil,0.0,1.279000044,0.0,Walking
Rikhil,0.030999999,0.0,9.925999641,Walking
Rikhil,0.001,1.297000051,9.965999603,Walking
Rikhil,0.006999999999999999,1.348999977,9.934000015,Walking
Rikhil,0.0,1.337000012,9.859000206000001,Walking
Rikhil,0.028999999,0.0,0.0,Walking
Rikhil,0.024,1.271000028,9.736000061,Walking
Rikhil,0.0,1.276000023,9.607999802,Walking
Rikhil,0.057999998,0.0,0.0,Walking
Rikhil,0.097999997,1.281999946,9.559000015,Walking
Rikhil,0.037000000000000005,1.348999977,9.57199955,Walking
Rikhil,0.0,1.419999957,0.0,Walking
Rikhil,-0.041999999,0.0,9.661000252000001,Walking
Rikhil,-0.013,1.4329999690000002,9.901000023,Walking
Rikhil,-0.013,1.3739999530000002,10.14599991,Walking
Rikhil,-0.07,1.343000054,10.14099979,Walking
Rikhil,-0.133000001,1.312000036,10.07999992,Walking
Rikhil,-0.157000005,1.356999993,9.956000328,Walking
Rikhil,-0.165999994,1.4349999430000002,9.755000114,Walking
Rikhil,-0.210999995,1.508000016,9.534000397,Walking
Rikhil,-0.196999997,1.539000034,9.440999985,Walking
Rikhil,-0.071999997,1.569000006,9.55700016,Walking
Rikhil,0.025,1.521999955,9.458999634,Walking
Rikhil,0.046,1.468000054,9.465999603,Walking
Rikhil,-0.023,1.4110000130000002,9.479000092,Walking
Rikhil,-0.082000002,1.404000044,9.56000042,Walking
Rikhil,-0.046,1.429999948,9.517000198,Walking
Rikhil,0.245000005,1.4789999719999998,9.812000275,Walking
Rikhil,0.0,1.5950000290000002,0.0,Walking
Rikhil,0.430000007,0.0,10.36100006,Walking
Rikhil,0.26300001100000003,1.567999959,10.57999992,Walking
Rikhil,0.0,1.590000033,0.0,Walking
Rikhil,-0.029999999,0.0,10.65799999,Walking
Rikhil,-0.203999996,1.5770000219999998,10.42800045,Walking
Rikhil,-0.119999997,1.565999985,10.10400009,Walking
Rikhil,0.0,1.593999982,0.0,Walking
Rikhil,-0.079000004,0.0,9.227000237,Walking
Rikhil,0.0,1.756999969,0.0,Walking
Rikhil,0.071000002,0.0,9.085000037999999,Walking
Rikhil,0.016000001,1.799000025,9.072999954,Walking
Rikhil,0.0,1.6610000130000002,9.090999603,Walking
Rikhil,0.071000002,0.0,0.0,Walking
Rikhil,0.0,1.774999976,10.33100033,Walking
Rikhil,0.039999999,0.0,0.0,Walking
Rikhil,0.0,1.723999977,9.37100029,Walking
Rikhil,-0.057999998,0.0,0.0,Walking
Rikhil,-0.128999993,1.866999984,9.201999664,Walking
Rikhil,-0.361000001,2.089999914,9.081000328,Walking
Rikhil,0.0,2.170000076,9.005000114,Walking
Rikhil,-0.40200001,0.0,0.0,Walking
Rikhil,-0.444999993,2.072000027,9.079000472999999,Walking
Rikhil,-0.531000018,1.937000036,9.428999901000001,Walking
Rikhil,-0.5720000270000001,1.924999952,9.859000206000001,Walking
Rikhil,-0.63499999,1.917000055,10.06799984,Walking
Rikhil,-0.635999978,1.899999976,10.12899971,Walking
Rikhil,-0.495000005,1.863999963,10.08300018,Walking
Rikhil,-0.333000004,1.822000027,9.93999958,Walking
Rikhil,-0.197999999,1.758000016,9.772999763,Walking
Rikhil,0.0,1.753000021,0.0,Walking
Rikhil,-0.041999999,0.0,9.75399971,Walking
Rikhil,0.0,1.6089999680000002,9.659999847,Walking
Rikhil,0.057999998,0.0,0.0,Walking
Rikhil,0.057999998,1.6089999680000002,9.659999847,Walking
Rikhil,-0.032000002,1.853000045,10.11600018,Walking
Rikhil,-0.035999998,1.85800004,9.626000404,Walking
Rikhil,0.0,1.753999949,0.0,Walking
Rikhil,0.029999999,0.0,8.906999588,Walking
Rikhil,0.0,1.440999985,0.0,Walking
Rikhil,0.0,0.0,9.675999641,Walking
Rikhil,-0.25299999100000004,1.633000016,9.906000137000001,Walking
Rikhil,-0.305000007,1.840000033,9.899000167999999,Walking
Rikhil,-0.193000004,1.667000055,9.708000183,Walking
Rikhil,0.0,1.731999993,9.557999611,Walking
Rikhil,-0.559000015,0.0,0.0,Walking
Rikhil,-0.953000009,1.856999993,9.612000465,Walking
Rikhil,-0.35600000600000004,1.187000036,9.93900013,Walking
Rikhil,-0.796000004,2.006999969,9.473999977,Walking
Rikhil,-0.257999986,1.444000006,9.824000359,Walking
Rikhil,-0.643999994,1.870000005,9.567000389,Walking
Rikhil,-0.5059999820000001,1.595999956,10.01299953,Walking
Rikhil,0.0,1.756999969,0.0,Walking
Rikhil,-0.542999983,0.0,9.392000198,Walking
Rikhil,-0.7620000240000001,1.76699996,9.567000389,Walking
Rikhil,-0.628000021,1.66900003,9.795000076,Walking
Rikhil,-0.465000004,1.468000054,9.805000305,Walking
Rikhil,-0.745999992,1.699000001,9.623999596,Walking
Rikhil,-0.4740000070000001,1.421000004,9.928999901000001,Walking
Rikhil,-0.370000005,1.498000026,9.449999809,Walking
Rikhil,0.0,1.360999942,0.0,Walking
Rikhil,-0.314999998,0.0,10.18799973,Walking
Rikhil,-0.120999999,1.291000009,9.94699955,Walking
Rikhil,-0.209999993,1.458999991,9.737999916,Walking
Rikhil,0.0,1.5299999709999998,0.0,Walking
Rikhil,-0.386999995,0.0,9.640999793999999,Walking
Rikhil,-0.43599999,1.590000033,9.746999741,Walking
Rikhil,-0.16699999599999998,1.4249999519999998,9.706999779,Walking
Rikhil,-0.368999988,1.470999956,9.74600029,Walking
Rikhil,-0.111000001,1.363999963,9.81000042,Walking
Rikhil,-0.189999998,1.371000051,10.01900005,Walking
Rikhil,-0.192000002,1.414000034,9.855999947,Walking
Rikhil,0.050000001,1.202999949,10.06900024,Walking
Rikhil,-0.093999997,1.197000027,9.890000342999999,Walking
Rikhil,-0.056000002,1.006000042,9.847999573,Walking
Rikhil,-0.119000003,1.031999946,9.526000023,Walking
Rikhil,-0.5379999879999999,1.1829999690000002,9.857000351,Walking
Rikhil,-0.66900003,0.764999986,10.09300041,Walking
Rikhil,-0.824999988,0.331999987,10.27299976,Walking
Rikhil,-0.703000009,-0.14300000699999998,11.02200031,Walking
Rikhil,-1.085000038,0.643000007,10.21800041,Walking
Rikhil,0.021,1.481999993,11.09799957,Walking
Rikhil,-1.376999974,1.200000048,7.544000148999999,Walking
Rikhil,2.061000109,1.506999969,9.137000084,Walking
Rikhil,-0.7419999840000001,1.835999966,10.20600033,Walking
Rikhil,-0.8059999940000001,1.577999949,10.11999989,Walking
Rikhil,-0.175999999,1.118999958,9.772000313,Walking
Rikhil,0.0,0.949000001,0.0,Walking
Rikhil,0.141000003,0.0,9.901000023,Walking
Rikhil,0.0,1.672000051,0.0,Walking
Rikhil,-0.469999999,0.0,8.416000366,Walking
Rikhil,-0.836000025,1.297000051,9.909999847,Walking
Rikhil,0.0,1.353000045,0.0,Walking
Rikhil,-0.781000018,0.0,9.781000137000001,Walking
Rikhil,-0.194000006,1.069000006,9.807999611,Walking
Rikhil,-0.463,1.496000051,9.756999968999999,Walking
Rikhil,-0.028999999,1.325000048,9.911999702000001,Walking
Rikhil,0.074000001,1.442999959,9.854999542,Walking
Rikhil,0.300000012,1.457999945,9.642000198,Walking
Rikhil,0.0,1.666000009,0.0,Walking
Rikhil,0.153999999,0.0,9.87899971,Walking
Rikhil,-0.07299999900000001,2.427000046,8.873999596,Walking
Rikhil,0.090999998,1.694000006,9.199999809,Walking
Rikhil,1.003000021,1.072000027,8.300000191,Walking
Rikhil,0.0,2.250999928,0.0,Walking
Rikhil,-0.55400002,0.0,8.312000275,Walking
Rikhil,0.0,1.348999977,0.0,Walking
Rikhil,-0.237000003,0.0,10.56299973,Walking
Rikhil,-1.085000038,1.592000008,10.04699993,Walking
Rikhil,-1.847000003,1.950000048,11.04800034,Walking
Rikhil,-0.579999983,-0.243000001,12.38399982,Walking
Rikhil,-1.24000001,-0.7310000059999999,10.83399963,Walking
Rikhil,-2.655999899,-0.449000001,11.09599972,Walking
Rikhil,-2.9270000460000003,0.275000006,8.954999924,Walking
Rikhil,-2.121000051,-0.685000002,10.89299965,Walking
Rikhil,-0.153999999,-0.335000008,10.2510004,Walking
Rikhil,0.913999975,-0.112999998,10.30000019,Walking
Rikhil,-0.879999995,0.646000028,9.805999756,Walking
Rikhil,-2.529000044,-0.938000023,10.69799995,Walking
Rikhil,-2.29399991,0.388000011,7.705999851,Walking
Rikhil,-0.978999972,0.57099998,8.215999603,Walking
Rikhil,-1.496999979,-1.200000048,13.34000015,Walking
Rikhil,-0.625999987,0.463,10.07699966,Walking
Rikhil,0.0,1.10800004,0.0,Walking
Rikhil,-0.052999999000000006,0.0,9.522999763,Walking
Rikhil,0.0,1.309999943,0.0,Walking
Rikhil,-0.6309999820000001,0.0,10.00399971,Walking
Rikhil,0.0,1.33099997,0.0,Walking
Rikhil,-1.222000003,0.0,10.51299953,Walking
Rikhil,-0.531000018,1.226999998,9.022000313,Walking
Rikhil,-0.893000007,1.957000017,8.970000267,Walking
Rikhil,-1.238000035,2.163000107,9.572999954,Walking
Rikhil,-0.963,2.061000109,9.420000076,Walking
Rikhil,0.0,2.421000004,0.0,Walking
Rikhil,-1.207999945,0.0,9.765999793999999,Walking
Rikhil,0.0,2.121999979,9.362000465,Walking
Rikhil,-0.689999998,0.0,0.0,Walking
Rikhil,0.0,2.107000113,9.031999588,Walking
Rikhil,-0.672999978,0.0,0.0,Walking
Rikhil,-0.444000006,2.026000023,9.177000046,Walking
Rikhil,-0.8980000020000001,2.812999964,8.970000267,Walking
Rikhil,-1.284000039,3.0520000460000003,8.93599987,Walking
